,indicator,name,upperdistrict,value,year
0,street,Орехово-Борисово Южное,ЮАО,696.0,2015
0,street,Орехово-Борисово Южное,ЮАО,779.0,2014
0,street,Орехово-Борисово Южное,ЮАО,863.0,2013
0,street,Орехово-Борисово Южное,ЮАО,926.0,2012
0,street,Орехово-Борисово Южное,ЮАО,,2011
0,population,Царицыно,ЮАО,128404.0,2015
0,population,Царицыно,ЮАО,127911.0,2014
0,population,Царицыно,ЮАО,127348.0,2013
0,population,Царицыно,ЮАО,126698.0,2012
0,population,Царицыно,ЮАО,126305.0,2011
0,crimebook,Царицыно,ЮАО,28589.0,2015
0,crimebook,Царицыно,ЮАО,25296.0,2014
0,crimebook,Царицыно,ЮАО,,2013
0,crimebook,Царицыно,ЮАО,22494.0,2012
0,crimebook,Царицыно,ЮАО,21674.0,2011
0,crimes,Царицыно,ЮАО,1906.0,2015
0,crimes,Царицыно,ЮАО,1576.0,2014
0,crimes,Царицыно,ЮАО,1351.0,2013
0,crimes,Царицыно,ЮАО,1863.0,2012
0,crimes,Царицыно,ЮАО,1773.0,2011
0,economiccrimes,Царицыно,ЮАО,,2015
0,economiccrimes,Царицыно,ЮАО,,2014
0,economiccrimes,Царицыно,ЮАО,,2013
0,economiccrimes,Царицыно,ЮАО,,2012
0,economiccrimes,Царицыно,ЮАО,,2011
0,gravecrimes,Царицыно,ЮАО,603.0,2015
0,gravecrimes,Царицыно,ЮАО,478.0,2014
0,gravecrimes,Царицыно,ЮАО,447.0,2013
0,gravecrimes,Царицыно,ЮАО,521.0,2012
0,gravecrimes,Царицыно,ЮАО,491.0,2011
0,murders,Царицыно,ЮАО,2.0,2015
0,murders,Царицыно,ЮАО,,2014
0,murders,Царицыно,ЮАО,,2013
0,murders,Царицыно,ЮАО,,2012
0,murders,Царицыно,ЮАО,,2011
0,healthdamage,Царицыно,ЮАО,11.0,2015
0,healthdamage,Царицыно,ЮАО,11.0,2014
0,healthdamage,Царицыно,ЮАО,16.0,2013
0,healthdamage,Царицыно,ЮАО,28.0,2012
0,healthdamage,Царицыно,ЮАО,,2011
0,robbing,Царицыно,ЮАО,131.0,2015
0,robbing,Царицыно,ЮАО,107.0,2014
0,robbing,Царицыно,ЮАО,117.0,2013
0,robbing,Царицыно,ЮАО,148.0,2012
0,robbing,Царицыно,ЮАО,,2011
0,banditry,Царицыно,ЮАО,28.0,2015
0,banditry,Царицыно,ЮАО,30.0,2014
0,banditry,Царицыно,ЮАО,36.0,2013
0,banditry,Царицыно,ЮАО,50.0,2012
0,banditry,Царицыно,ЮАО,,2011
0,thefts,Царицыно,ЮАО,986.0,2015
0,thefts,Царицыно,ЮАО,891.0,2014
0,thefts,Царицыно,ЮАО,733.0,2013
0,thefts,Царицыно,ЮАО,1062.0,2012
0,thefts,Царицыно,ЮАО,,2011
0,burglary,Царицыно,ЮАО,69.0,2015
0,burglary,Царицыно,ЮАО,75.0,2014
0,burglary,Царицыно,ЮАО,84.0,2013
0,burglary,Царицыно,ЮАО,113.0,2012
0,burglary,Царицыно,ЮАО,,2011
0,carthefts,Царицыно,ЮАО,56.0,2015
0,carthefts,Царицыно,ЮАО,41.0,2014
0,carthefts,Царицыно,ЮАО,63.0,2013
0,carthefts,Царицыно,ЮАО,82.0,2012
0,carthefts,Царицыно,ЮАО,,2011
0,fraud,Царицыно,ЮАО,236.0,2015
0,fraud,Царицыно,ЮАО,157.0,2014
0,fraud,Царицыно,ЮАО,138.0,2013
0,fraud,Царицыно,ЮАО,213.0,2012
0,fraud,Царицыно,ЮАО,,2011
0,hijacking,Царицыно,ЮАО,,2015
0,hijacking,Царицыно,ЮАО,,2014
0,hijacking,Царицыно,ЮАО,,2013
0,hijacking,Царицыно,ЮАО,13.0,2012
0,hijacking,Царицыно,ЮАО,,2011
0,drugs,Царицыно,ЮАО,293.0,2015
0,drugs,Царицыно,ЮАО,211.0,2014
0,drugs,Царицыно,ЮАО,154.0,2013
0,drugs,Царицыно,ЮАО,169.0,2012
0,drugs,Царицыно,ЮАО,,2011
0,publicplaces,Царицыно,ЮАО,1130.0,2015
0,publicplaces,Царицыно,ЮАО,948.0,2014
0,publicplaces,Царицыно,ЮАО,774.0,2013
0,publicplaces,Царицыно,ЮАО,,2012
0,publicplaces,Царицыно,ЮАО,,2011
0,street,Царицыно,ЮАО,838.0,2015
0,street,Царицыно,ЮАО,808.0,2014
0,street,Царицыно,ЮАО,651.0,2013
0,street,Царицыно,ЮАО,1001.0,2012
0,street,Царицыно,ЮАО,,2011
0,population,Чертаново Северное,ЮАО,114315.0,2015
0,population,Чертаново Северное,ЮАО,113821.0,2014
0,population,Чертаново Северное,ЮАО,113504.0,2013
0,population,Чертаново Северное,ЮАО,112799.0,2012
0,population,Чертаново Северное,ЮАО,112514.0,2011
0,crimebook,Чертаново Северное,ЮАО,21520.0,2015
0,crimebook,Чертаново Северное,ЮАО,19788.0,2014
0,crimebook,Чертаново Северное,ЮАО,,2013
0,crimebook,Чертаново Северное,ЮАО,,2012
0,crimebook,Чертаново Северное,ЮАО,,2011
0,crimes,Чертаново Северное,ЮАО,1313.0,2015
0,crimes,Чертаново Северное,ЮАО,1468.0,2014
0,crimes,Чертаново Северное,ЮАО,1557.0,2013
0,crimes,Чертаново Северное,ЮАО,1774.0,2012
0,crimes,Чертаново Северное,ЮАО,1484.0,2011
0,economiccrimes,Чертаново Северное,ЮАО,,2015
0,economiccrimes,Чертаново Северное,ЮАО,,2014
0,economiccrimes,Чертаново Северное,ЮАО,,2013
0,economiccrimes,Чертаново Северное,ЮАО,168.0,2012
0,economiccrimes,Чертаново Северное,ЮАО,24.0,2011
0,gravecrimes,Чертаново Северное,ЮАО,250.0,2015
0,gravecrimes,Чертаново Северное,ЮАО,374.0,2014
0,gravecrimes,Чертаново Северное,ЮАО,339.0,2013
0,gravecrimes,Чертаново Северное,ЮАО,538.0,2012
0,gravecrimes,Чертаново Северное,ЮАО,349.0,2011
0,murders,Чертаново Северное,ЮАО,1.0,2015
0,murders,Чертаново Северное,ЮАО,0.0,2014
0,murders,Чертаново Северное,ЮАО,1.0,2013
0,murders,Чертаново Северное,ЮАО,4.0,2012
0,murders,Чертаново Северное,ЮАО,2.0,2011
0,healthdamage,Чертаново Северное,ЮАО,9.0,2015
0,healthdamage,Чертаново Северное,ЮАО,4.0,2014
0,healthdamage,Чертаново Северное,ЮАО,7.0,2013
0,healthdamage,Чертаново Северное,ЮАО,12.0,2012
0,healthdamage,Чертаново Северное,ЮАО,8.0,2011
0,robbing,Чертаново Северное,ЮАО,52.0,2015
0,robbing,Чертаново Северное,ЮАО,62.0,2014
0,robbing,Чертаново Северное,ЮАО,102.0,2013
0,robbing,Чертаново Северное,ЮАО,137.0,2012
0,robbing,Чертаново Северное,ЮАО,125.0,2011
0,banditry,Чертаново Северное,ЮАО,14.0,2015
0,banditry,Чертаново Северное,ЮАО,20.0,2014
0,banditry,Чертаново Северное,ЮАО,18.0,2013
0,banditry,Чертаново Северное,ЮАО,34.0,2012
0,banditry,Чертаново Северное,ЮАО,24.0,2011
0,thefts,Чертаново Северное,ЮАО,532.0,2015
0,thefts,Чертаново Северное,ЮАО,810.0,2014
0,thefts,Чертаново Северное,ЮАО,864.0,2013
0,thefts,Чертаново Северное,ЮАО,942.0,2012
0,thefts,Чертаново Северное,ЮАО,823.0,2011
0,burglary,Чертаново Северное,ЮАО,47.0,2015
0,burglary,Чертаново Северное,ЮАО,35.0,2014
0,burglary,Чертаново Северное,ЮАО,40.0,2013
0,burglary,Чертаново Северное,ЮАО,41.0,2012
0,burglary,Чертаново Северное,ЮАО,68.0,2011
0,carthefts,Чертаново Северное,ЮАО,57.0,2015
0,carthefts,Чертаново Северное,ЮАО,77.0,2014
0,carthefts,Чертаново Северное,ЮАО,92.0,2013
0,carthefts,Чертаново Северное,ЮАО,108.0,2012
0,carthefts,Чертаново Северное,ЮАО,76.0,2011
0,fraud,Чертаново Северное,ЮАО,145.0,2015
0,fraud,Чертаново Северное,ЮАО,167.0,2014
0,fraud,Чертаново Северное,ЮАО,152.0,2013
0,fraud,Чертаново Северное,ЮАО,322.0,2012
0,fraud,Чертаново Северное,ЮАО,155.0,2011
0,hijacking,Чертаново Северное,ЮАО,5.0,2015
0,hijacking,Чертаново Северное,ЮАО,6.0,2014
0,hijacking,Чертаново Северное,ЮАО,,2013
0,hijacking,Чертаново Северное,ЮАО,15.0,2012
0,hijacking,Чертаново Северное,ЮАО,14.0,2011
0,drugs,Чертаново Северное,ЮАО,90.0,2015
0,drugs,Чертаново Северное,ЮАО,169.0,2014
0,drugs,Чертаново Северное,ЮАО,122.0,2013
0,drugs,Чертаново Северное,ЮАО,101.0,2012
0,drugs,Чертаново Северное,ЮАО,68.0,2011
0,publicplaces,Чертаново Северное,ЮАО,886.0,2015
0,publicplaces,Чертаново Северное,ЮАО,914.0,2014
0,publicplaces,Чертаново Северное,ЮАО,989.0,2013
0,publicplaces,Чертаново Северное,ЮАО,1271.0,2012
0,publicplaces,Чертаново Северное,ЮАО,1074.0,2011
0,street,Чертаново Северное,ЮАО,468.0,2015
0,street,Чертаново Северное,ЮАО,601.0,2014
0,street,Чертаново Северное,ЮАО,671.0,2013
0,street,Чертаново Северное,ЮАО,866.0,2012
0,street,Чертаново Северное,ЮАО,702.0,2011
0,population,Чертаново Центральное,ЮАО,116536.0,2015
0,population,Чертаново Центральное,ЮАО,115518.0,2014
0,population,Чертаново Центральное,ЮАО,115489.0,2013
0,population,Чертаново Центральное,ЮАО,114058.0,2012
0,population,Чертаново Центральное,ЮАО,113204.0,2011
0,crimebook,Чертаново Центральное,ЮАО,,2015
0,crimebook,Чертаново Центральное,ЮАО,,2014
0,crimebook,Чертаново Центральное,ЮАО,18054.0,2013
0,crimebook,Чертаново Центральное,ЮАО,17265.0,2012
0,crimebook,Чертаново Центральное,ЮАО,,2011
0,crimes,Чертаново Центральное,ЮАО,1893.0,2015
0,crimes,Чертаново Центральное,ЮАО,1714.0,2014
0,crimes,Чертаново Центральное,ЮАО,1366.0,2013
0,crimes,Чертаново Центральное,ЮАО,1576.0,2012
0,crimes,Чертаново Центральное,ЮАО,1679.0,2011
0,economiccrimes,Чертаново Центральное,ЮАО,,2015
0,economiccrimes,Чертаново Центральное,ЮАО,,2014
0,economiccrimes,Чертаново Центральное,ЮАО,,2013
0,economiccrimes,Чертаново Центральное,ЮАО,,2012
0,economiccrimes,Чертаново Центральное,ЮАО,,2011
0,gravecrimes,Чертаново Центральное,ЮАО,420.0,2015
0,gravecrimes,Чертаново Центральное,ЮАО,455.0,2014
0,gravecrimes,Чертаново Центральное,ЮАО,300.0,2013
0,gravecrimes,Чертаново Центральное,ЮАО,382.0,2012
0,gravecrimes,Чертаново Центральное,ЮАО,,2011
0,murders,Чертаново Центральное,ЮАО,1.0,2015
0,murders,Чертаново Центральное,ЮАО,2.0,2014
0,murders,Чертаново Центральное,ЮАО,0.0,2013
0,murders,Чертаново Центральное,ЮАО,4.0,2012
0,murders,Чертаново Центральное,ЮАО,,2011
0,healthdamage,Чертаново Центральное,ЮАО,11.0,2015
0,healthdamage,Чертаново Центральное,ЮАО,12.0,2014
0,healthdamage,Чертаново Центральное,ЮАО,7.0,2013
0,healthdamage,Чертаново Центральное,ЮАО,20.0,2012
0,healthdamage,Чертаново Центральное,ЮАО,,2011
0,robbing,Чертаново Центральное,ЮАО,75.0,2015
0,robbing,Чертаново Центральное,ЮАО,64.0,2014
0,robbing,Чертаново Центральное,ЮАО,79.0,2013
0,robbing,Чертаново Центральное,ЮАО,127.0,2012
0,robbing,Чертаново Центральное,ЮАО,111.0,2011
0,banditry,Чертаново Центральное,ЮАО,20.0,2015
0,banditry,Чертаново Центральное,ЮАО,20.0,2014
0,banditry,Чертаново Центральное,ЮАО,38.0,2013
0,banditry,Чертаново Центральное,ЮАО,29.0,2012
0,banditry,Чертаново Центральное,ЮАО,,2011
0,thefts,Чертаново Центральное,ЮАО,1007.0,2015
0,thefts,Чертаново Центральное,ЮАО,892.0,2014
0,thefts,Чертаново Центральное,ЮАО,688.0,2013
0,thefts,Чертаново Центральное,ЮАО,791.0,2012
0,thefts,Чертаново Центральное,ЮАО,,2011
0,burglary,Чертаново Центральное,ЮАО,55.0,2015
0,burglary,Чертаново Центральное,ЮАО,68.0,2014
0,burglary,Чертаново Центральное,ЮАО,38.0,2013
0,burglary,Чертаново Центральное,ЮАО,47.0,2012
0,burglary,Чертаново Центральное,ЮАО,97.0,2011
0,carthefts,Чертаново Центральное,ЮАО,68.0,2015
0,carthefts,Чертаново Центральное,ЮАО,70.0,2014
0,carthefts,Чертаново Центральное,ЮАО,81.0,2013
0,carthefts,Чертаново Центральное,ЮАО,84.0,2012
0,carthefts,Чертаново Центральное,ЮАО,,2011
0,fraud,Чертаново Центральное,ЮАО,353.0,2015
0,fraud,Чертаново Центральное,ЮАО,270.0,2014
0,fraud,Чертаново Центральное,ЮАО,134.0,2013
0,fraud,Чертаново Центральное,ЮАО,269.0,2012
0,fraud,Чертаново Центральное,ЮАО,,2011
0,hijacking,Чертаново Центральное,ЮАО,21.0,2015
0,hijacking,Чертаново Центральное,ЮАО,17.0,2014
0,hijacking,Чертаново Центральное,ЮАО,17.0,2013
0,hijacking,Чертаново Центральное,ЮАО,24.0,2012
0,hijacking,Чертаново Центральное,ЮАО,,2011
0,drugs,Чертаново Центральное,ЮАО,,2015
0,drugs,Чертаново Центральное,ЮАО,,2014
